"key","en","fr","ge","sp","ch","jp"
"Nacim_romantic_same_location","Hey, I may be tired all the time, but I am fairly certain we have been there before, right?_Right? I'm seriously asking because my brain does play tricks on me.","xxxx",,,,
,,,,,,
"Nacim_romantic_secondDate_endIntro","It's been a while since I've had this much fun. Like we are two adventurers going on an epic journey to slay the demon king._I hope you had just as much fun as I did, (playername).","xxxx",,,,
"Nacim_romantic_secondDate_relationshipOption","Me too. Let's fight on together? (Romance)","xxxx",,,,
"Nacim_romantic_secondDate_friendsOption","I don't think this will work out . . . (Friend)","xxxx",,,,
"Nacim_romantic_secondDate_relationshipAccept","Sorry for the gamer terminology. I thought it would be cute, so I'm glad it wasn't too cringey for you.","xxxx",,,,
"Nacim_romantic_secondDate_relationshipDecline","I don't know, ever since Allison died . . . I don't know if I am ready for something like this._A relationship is a lot for me, which is why I am not able to continue on this 'quest line' with you. I hope you understand that.","xxxx",,,,
"Nacim_romantic_secondDate_friendsResponse","Hey, we can still do missions together sometimes! Cool, cool, cool, cool.","xxxx",,,,
,,,,,,
"Nacim_date_EastBeach_Intro","I come here, often, with the kids. I love this beach.","xxxx",,,,
"Nacim_date_EastBeach_1","Why did you think to ask out a tired old man like me?","xxxx",,,,
"Nacim_date_EastBeach_1A_Option","You're not 'old,' just aged. Like a fine wine. (Romance)","xxxx",,,,
"Nacim_date_EastBeach_1B_Option","I figured you'd want some time away from the kids. (Friend)","xxxx",,,,
"Nacim_date_EastBeach_1A_Response","Fine wine,' eh? I never thought about it that way. And I'm not even that tired all the way out here. That's nice.","xxxx",,,,
"Nacim_date_EastBeach_1B_Response","You know, that's not the worst reason, I do need some more vitamin D these days anyway. Thanks.","xxxx",,,,
"Nacim_date_EastBeach_Walk_1","This place always reminds me of Ghost Dust 3._The madness of that game's level design was barely matched its eccentric card-based orb throwing combat. It was super fun to play.","xxxx",,,,
"Nacim_date_EastBeach_Walk_2","One of the main reasons I threw myself into games was to escape from the world around me._I started by playing upbeat games, because I couldn't handle plot twists for a long time. But now, I feel ready to handle any plot twist life throws at me.","xxxx",,,,
"Nacim_date_EastBeach_Walk_3","Being here with you is a bit surreal. I am usually having to keep an eye out for the kids . . ._It is so nice to not have to worry about them right now. I love them to death, but man, just being able to concentrate on myself and you is just so nice.","xxxx",,,,
"Nacim_date_EastBeach_Walk_4",###############################################################################################################################################################################################################################################################,"xxxx",,,,
"Nacim_date_EastBeach_2A_Option","I'm sure we can both find happiness over time. (Friend)","xxxx",,,,
"Nacim_date_EastBeach_2B_Option","It's ok, Nacim. You can take all the time you need. (Romance)","xxxx",,,,
"Nacim_date_EastBeach_2A_Response","I . . . I do too, but it might take more time for me._No offense, but I took this date to even see if I could do it. I figured I might as well try.","xxxx",,,,
"Nacim_date_EastBeach_2B_Response","Thank you for understanding my struggle. It means a lot. Really!","xxxx",,,,
"Nacim_date_EastBeach_Walk_5","I just want to be upfront with you. Not that I am not interested in us being a thing, but I don't do secrets.","xxxx",,,,
"Nacim_date_EastBeach_Walk_6","That is the one thing I teach my kids, no secrets unless it's a surprise. And I'll tell ya, you are quite the surprise to my life.","xxxx",,,,
"Nacim_date_EastBeach_Walk_End","My babysitter is probably wondering when I'm going to get home. Haha!","xxxx",,,,
"Nacim_date_EastBeach_End","I really enjoyed spending this time with you, but my babies are waiting for me. Goodnight.","xxxx",,,,
,,,,,,
"Nacim_date_TownSquare_Intro","A night on the town, huh? I really don't get to do this often, but at least I am not far in case the babysitter needs me.","xxxx",,,,
"Nacim_date_TownSquare_1","You and I both came from the big city._I came here because I wanted to raise a family that wasn't completely surrounded by rust and neon._You, on the other hand . . . you could've gone anywhere, so why did you come here?","xxxx",,,,
"Nacim_date_TownSquare_1A_Option","I needed a change of scenery. Plus, I got to meet you! (Romance)","xxxx",,,,
"Nacim_date_TownSquare_1B_Option","I just needed a fresh start, and I'm glad I found a friend. (Friend)","xxxx",,,,
"Nacim_date_TownSquare_1A_Response","I didn't know that, but regardless, I'm happy you are here.","xxxx",,,,
"Nacim_date_TownSquare_1B_Response","Friends are what make or break life. Support is important. I wouldn't have been able to get through my grief without my support network.","xxxx",,,,
"Nacim_date_TownSquare_Walk_1","We . . . I moved here to raise a family and not be broke all the time._White Ash Harbor . . .well, say what you will about the smell, but the truth is, it has treated me and my kids well.","xxxx",,,,
"Nacim_date_TownSquare_Walk_2","Ever since your restaurant opened, this place has only grown, which is good since the motel was close to closing before we got this uptick._I'm hoping we'll remodel someday!","xxxx",,,,
"Nacim_date_TownSquare_Walk_3","Wow, the town looks great at night!_I never get to see it like this unless I am making an emergency cough syrup run, but then I'm not paying attention._It's so quaint, like an old painting, but real.","xxxx",,,,
"Nacim_date_TownSquare_Walk_4","Walking around here with you just feels right._The mood, the town, you and me, this feels good. I haven't felt that in a long time. It's nice.","xxxx",,,,
"Nacim_date_TownSquare_Walk_5","Getting time to really take in the sights of White Ash Harbor, rather than just running through it as fast as I can, has shown me that this place was the right call after all._Seeing it all with you is what made it a delight. See you soon, goodnight.","xxxx",,,,
"Nacim_date_TownSquare_End","Ah, I'm getting a message from the sitter! Sounds like the kids are being a bit more of a handful than 50 Credits an hour is worth. Ha!","xxxx",,,,
,,,,,,
"Nacim_date_LonelyCliffs_Intro","Hey, this place is super . . . isolating. Cool, cool, cool, cool, cool.","xxxx",,,,
"Nacim_date_LonelyCliffs_1","Sooo, why, why this place?","xxxx",,,,
"Nacim_date_LonelyCliffs_1A_Option","I thought the views would be nice. (Friend)","xxxx",,,,
"Nacim_date_LonelyCliffs_1B_Option","Seemed like a nice idea. Are you bothered by it? (Friend)","xxxx",,,,
"Nacim_date_LonelyCliffs_1A_Response","I wouldn't normally come here because . . . I don't like heights all that much!_Ughhh, that cliff edge is bugging me.","xxxx",,,,
"Nacim_date_LonelyCliffs_1B_Response","I don't like heights! That's why! Ughhh, I thought I could handle it, but I didn't want to bother you with my problems . . ._I really need to voice my needs, like my therapist said.","xxxx",,,,
"Nacim_date_LonelyCliffs_Walk_1","The waves, crashing onto the rocks . . . don't you find it disturbing? Imagine falling down there._Those slippery cliffs, you'd never be able to get back up!","xxxx",,,,
"Nacim_date_LonelyCliffs_Walk_2","Don't look down. Don't look down. Don't look down!_AH! I looked! AHHHHHHH!_Nope, nope, nope! I'm done!","xxxx",,,,
"Nacim_date_LonelyCliffs_End","Can we get outta here? PLEASE?!","xxxx",,,,
,,,,,,
"108_NACIM_MOVEIN","108_NACIM_MOVEIN",,,,,
,,,,,,
"Nacim_moveIn_general_1","Wait, I get a break sometimes now? Wow . . .","xxxx",,,,
"Nacim_moveIn_general_2","If the kids are too much for you, please tell me. I got us.","xxxx",,,,
"Nacim_moveIn_general_3","I know they're not yours, but the kids can feel the love, and so can I.","xxxx",,,,
"Nacim_moveIn_general_4","I'm used to playing video games with the volume turned low. Don't want to wake anyone.","xxxx",,,,
"Nacim_moveIn_general_5","Thank you for this life. It's been lovely so far.","xxxx",,,,
,,,,,,
"Nacim_moveIn_morning_1",,"xxxx",,,,
"Nacim_moveIn_morning_2",,"xxxx",,,,
"Nacim_moveIn_morning_3",,"xxxx",,,,
"Nacim_moveIn_morning_4",,"xxxx",,,,
"Nacim_moveIn_morning_5",,"xxxx",,,,
,,,,,,
"Nacim_moveIn_night_1",,"xxxx",,,,
"Nacim_moveIn_night_2",,"xxxx",,,,
"Nacim_moveIn_night_3",,"xxxx",,,,
"Nacim_moveIn_night_4",,"xxxx",,,,
"Nacim_moveIn_night_5",,"xxxx",,,,
,,,,,,
"Nacim_kids_decline","Uh, no thanks. Two is enough.","xxxx",,,,
,,,,,,
,,,,,,
"109_ANNA_MAY","109_ANNA_MAY",,,,,
,,,,,,
"109_ANNA_MAY_ROMANTIC","109_ANNA_MAY_ROMANTIC",,,,,
,,,,,,
"AnnaMay_romantic_decline","My life is consumed by my drive to create art. I am too busy for romance right now.","xxxx",,,,
"AnnaMay_romantic_accept","I think I feel something special towards you, (playername). It's been that way for a while. I just couldn't bring myself to express it._Let's go out and see what kind of lovely mess we make.","xxxx",,,,
,,,,,,
"AnnaMay_romantic_like_location","When I get a chance to walk around town, I always take it!","xxxx",,,,
"AnnaMay_romantic_neutral_location","Oh, I haven't heard of that place before.","xxxx",,,,
"AnnaMay_romantic_dislike_location","Ah, uh, I wouldn't have chosen that place, but okay.","xxxx",,,,
"AnnaMay_romantic_same_location","We have been there before. Let's be a bit more original, shall we?","xxxx",,,,
,,,,,,
"AnnaMay_romantic_secondDate_endIntro","Being with you has been the happiest I've been lately.","xxxx",,,,
"AnnaMay_romantic_secondDate_relationshipOption","Same here! Let's keep it going? (Romance)","xxxx",,,,
"AnnaMay_romantic_secondDate_friendsOption","Yeah, you're a great friend! (Friend)","xxxx",,,,
"AnnaMay_romantic_secondDate_relationshipAccept","(playername), I think that's a lovely idea. Life is messy, so let's make ours a beautiful mess.","xxxx",,,,
"AnnaMay_romantic_secondDate_relationshipDecline","Life gets messy when we reach out. It was nice while it lasted, but I think I'm happy being single.","xxxx",,,,
"AnnaMay_romantic_secondDate_friendsResponse","Hmm, friends? I'd rather have you in my life than not at all, so friends is fine. Yes, this is fine.","xxxx",,,,
,,,,,,
"AnnaMay_date_TownSquare_Intro","I know it's a small town, but anything that isn't staying on the farm all day is what I am all about right now. Let's go!","xxxx",,,,
"AnnaMay_date_TownSquare_1","Why me? Why now? I know that's a big question, but I don't like wasting time. It's a farmer thing.","xxxx",,,,
"AnnaMay_date_TownSquare_1A_Option","Me too. I'd like to see where we could go. (Romance)","xxxx",,,,
"AnnaMay_date_TownSquare_1B_Option","I like talking and hanging out with you. (Friend)","xxxx",,,,
"AnnaMay_date_TownSquare_1A_Response","There is something special between us. I don't want to jump to conclusions, but I do feel a serious connection here.","xxxx",,,,
"AnnaMay_date_TownSquare_1B_Response","I enjoy hanging out too! It's so nice to have someone who gets what I am talking about most of the time.","xxxx",,,,
"AnnaMay_date_TownSquare_Walk_1","I have grown up here my whole life. It hasn't been the worst, but I am definitely ready for something different._I think that my place isn't here anymore, but maybe it will be again someday.","xxxx",,,,
"AnnaMay_date_TownSquare_Walk_2","I am glad I didn't decide to head off sooner because it would've meant never meeting you._I never would've thought that I would meet someone like you here in this town.","xxxx",,,,
"AnnaMay_date_TownSquare_Walk_3","White Ash Harbor is nice and all, but the locals are all really into fish and history and . . . that's just not what I'm into, you know?_This place isn't terrible, but I'm tired of it.","xxxx",,,,
"AnnaMay_date_TownSquare_Walk_4","A lot of the art I make is inspired by this place. I've painted scenes that take place in the marketplace, the town hall, and woods._I know White Ash will always be a piece of me, but it is far from all of me.","xxxx",,,,
"AnnaMay_date_TownSquare_2A_Option","No one place can define you. (Romance)","xxxx",,,,
"AnnaMay_date_TownSquare_2B_Option","Are you unsure about where life will take you? (Friend)","xxxx",,,,
"AnnaMay_date_TownSquare_2A_Response","Is that a compliment? Haha! I'll take it as a compliment. I think you are right._We cannot let the outside world define who we are. We are complex beings existing in a chaotic world.","xxxx",,,,
"AnnaMay_date_TownSquare_2B_Response","I do not need the world to take me to where I need to go. I think I will find my own path . . . eventually._Just like you have, (playername).","xxxx",,,,
"AnnaMay_date_TownSquare_Walk_5","I am going to be upfront with you. I am not staying here forever._I will move to Billboard City at some point. I always imagined I'd go there and make it big, but that was before I met you.","xxxx",,,,
"AnnaMay_date_TownSquare_Walk_6","You are . . . someone I don't want to lose, but I will not lose out on the future I want for me._I have worked too hard to let that dream go now.","xxxx",,,,
"AnnaMay_date_TownSquare_Walk_End","I hope I haven't scared you off too much, but being transparent is important to me._And in the name of transparency, I am TIRED! Haha! Working a farm takes a lot of you, but this night was worth it.","xxxx",,,,
"AnnaMay_date_TownSquare_End","(playername), tonight has been something special. I will never forget it. Goodnight.","xxxx",,,,
,,,,,,
"AnnaMay_date_LonelyCliffs_Intro","I haven't been here before. I'm usually too busy to go anywhere other than town or the farm. But being out here. . .  it's wondrous.","xxxx",,,,
"AnnaMay_date_LonelyCliffs_1","How much time do you think we have? . . . You know, before we don't have time to pursue our own dreams?_I am always feeling the weight falling down on my shoulders.","xxxx",,,,
"AnnaMay_date_LonelyCliffs_1A_Option","That's why I took the risk to head out here. (Friend)","xxxx",,,,
"AnnaMay_date_LonelyCliffs_1B_Option","If you don't put in time, then it never comes. (Romance)","xxxx",,,,
"AnnaMay_date_LonelyCliffs_1A_Response","EXACTLY! I feel like if I don't do something soon, I am going to miss out on the rest of my life.","xxxx",,,,
"AnnaMay_date_LonelyCliffs_1B_Response",". . . I never thought about it like that._If what you're saying is true, then it's about making an effort over a long period of time._That gives me some relief.","xxxx",,,,
"AnnaMay_date_LonelyCliffs_Walk_1","Art is something that I have always been passionate about._It's this thing that's just for me, and I get to make things that really speak to a part of me that doesn't have that much of a voice. It's freeing.","xxxx",,,,
"AnnaMay_date_LonelyCliffs_Walk_2","I really want to make something that makes others feel free._Free to be who they truly are . . . as long as their true self is a good person, haha! I just want to help that piece of us that often doesn't get loved.","xxxx",,,,
"AnnaMay_date_LonelyCliffs_Walk_3","That's why being with you like this is so exciting._I usually don't have time for love. I haven't dated all that much because I am needed on the farm._Being in this windy, lonely place . . . feels magical to me.","xxxx",,,,
"AnnaMay_date_LonelyCliffs_Walk_4","You have good taste, (playername). I . . . I can see us sharing moments like these . . . far into the future.","xxxx",,,,
"AnnaMay_date_LonelyCliffs_Walk_5","I don't want to lose this moment. I hope it lives in my memory forever. I want it to seep into my soul and feel it in my bones.","xxxx",,,,
"AnnaMay_date_LonelyCliffs_End","I never want to leave, but my body is so tired from farming. Thank you for tonight. It's been nice.","xxxx",,,,
,,,,,,
"AnnaMay_date_SouthBeach_Intro","I don't really want to go to the beach. . .  I'm not really a beach kinda gal.","xxxx",,,,
"AnnaMay_date_SouthBeach_1","I don't swim. I never learned. I am scared of large bodies of water.","xxxx",,,,
"AnnaMay_date_SouthBeach_1A_Option","But . . . you live by the ocean! (Friend)","xxxx",,,,
"AnnaMay_date_SouthBeach_1B_Option","I think the beach is pretty safe. (Friend)","xxxx",,,,
"AnnaMay_date_SouthBeach_1A_Response","You lived in Billboard City, did you learn how to make neon signs? No? WHY NOT?!","xxxx",,,,
"AnnaMay_date_SouthBeach_1B_Response","Sure, you say this, but it means nothing when a octopus with ambition shows up and drags me into the sea . . . Ah, I do NOT like thinking about that!","xxxx",,,,
"AnnaMay_date_SouthBeach_Walk_1","Sand is nice, I guess. . . AH! WAVE! Okay, my feet are getting wet. . . it's okay.","xxxx",,,,
"AnnaMay_date_SouthBeach_Walk_2","That crab is looking at us funny. I don't like it._I just really hate being here. I don't like being on the same level as the ocean._I want to leave. Right now.","xxxx",,,,
"AnnaMay_date_SouthBeach_End","I hated this so much. Uhhhh, I need to go home now. Bye.","xxxx",,,,
,,,,,,
"109_ANNAMAY_MOVEIN","109_ANNAMAY_MOVEIN",,,,,
,,,,,,
"AnnaMay_moveIn_general_1","I dunno about the light in this house for painting, but I'll make it work.","xxxx",,,,
"AnnaMay_moveIn_general_2","I hope you don't mind if I set up my art station here. It won't take a lot of space.","xxxx",,,,
"AnnaMay_moveIn_general_3","Having you here with me is the most inspired I've been in a long time.","xxxx",,,,
"AnnaMay_moveIn_general_4","I was wrong about the light in here. It's perfect.","xxxx",,,,
"AnnaMay_moveIn_general_5","I will paint us a portrait. We need to be on the walls.","xxxx",,,,
,,,,,,
"AnnaMay_moveIn_morning_1",,"xxxx",,,,
"AnnaMay_moveIn_morning_2",,"xxxx",,,,
"AnnaMay_moveIn_morning_3",,"xxxx",,,,
"AnnaMay_moveIn_morning_4",,"xxxx",,,,
"AnnaMay_moveIn_morning_5",,"xxxx",,,,
,,,,,,
"AnnaMay_moveIn_night_1",,"xxxx",,,,
"AnnaMay_moveIn_night_2",,"xxxx",,,,
"AnnaMay_moveIn_night_3",,"xxxx",,,,
"AnnaMay_moveIn_night_4",,"xxxx",,,,
"AnnaMay_moveIn_night_5",,"xxxx",,,,
,,,,,,
"AnnaMay_kids_decline","I don't really want kids.","xxxx",,,,
,,,,,,
,,,,,,
,,,,,,
"110_MAE_LOU","110_MAE_LOU",,,,,
,,,,,,
"110_MAE_LOU_ROMANTIC","110_MAE_LOU_ROMANTIC",,,,,
,,,,,,
"MaeLou_romantic_decline","I've got crops to tend to and my parents to feed. Love isn't one of the things I'm looking for right now.","xxxx",,,,
"MaeLou_romantic_accept","(playername), are you asking me out on date? I told myself that I wouldn't date anyone who didn't understand my need for coffee._You get me on a deeper level than most. Sure, let's go out!","xxxx",,,,
,,,,,,
"MaeLou_romantic_like_location","You're picking what I am planting! I was hoping you'd say that.","xxxx",,,,
"MaeLou_romantic_neutral_location","If you want to go, then let's go.","xxxx",,,,
"MaeLou_romantic_dislike_location","Ehh, no. I don't want to go there.","xxxx",,,,
"MaeLou_romantic_same_location","You can't pull a fast one on me. We've been there before! Let's go somewhere else.","xxxx",,,,
,,,,,,
"MaeLou_romantic_secondDate_endIntro","That was a very satisfying time together._I really enjoyed being with you. You make me feel like a warm cup of tea.","xxxx",,,,
"MaeLou_romantic_secondDate_relationshipOption","I feel warm when I'm with you Mae Lou. (Romance)","xxxx",,,,
"MaeLou_romantic_secondDate_friendsOption","Isn't that what friends are for? (Friend)","xxxx",,,,
"MaeLou_romantic_secondDate_relationshipAccept","Thank goodness, I was hoping you'd say you were feeling the same way.","xxxx",,,,
"MaeLou_romantic_secondDate_relationshipDecline","Thank you for a lovely evening, but I don't think we work too well together. You're very nice, but I don't think we're a 'we.'","xxxx",,,,
"MaeLou_romantic_secondDate_friendsResponse",". . . Friends?_. . . I'm not gonna lie, it's a bit of a let down, but I'd rather not lose you completely._. . . So, friends it is, I guess. See you around, (playername).","xxxx",,,,
,,,,,,
"MaeLou_date_DeepWoods_Intro","This is my vibe. I work on the farm all day, and I love being surrounded by nature._Being here, in this untouched wild place, I am super happy.","xxxx",,,,
"MaeLou_date_DeepWoods_1","Where do you see us going? I know this is early on, but I'm a farmer, so I don't like wasting time when I don't have to._I want to get married, have kids, and lots and lots of snuggles._I need to know if that future jives with you or not.","xxxx",,,,
"MaeLou_date_DeepWoods_1A_Option","Uh, whoa . . . I just wanted to take a walk with you. (Friend)","xxxx",,,,
"MaeLou_date_DeepWoods_1B_Option","As long as you will share those moments with me. (Romance)","xxxx",,,,
"MaeLou_date_DeepWoods_1A_Response","A lack of planning will come back to bite you in the butt. But I understand. It was a bit sudden. Sorry.","xxxx",,,,
"MaeLou_date_DeepWoods_1B_Response","Yeah . . . sorry, I just am impatient when it comes to everything other than growing crops._It feels like crops take so long to grow that I want everything else to speed up a bit more.","xxxx",,,,
"MaeLou_date_DeepWoods_Walk_1","One of the reasons I love farming is because I get to be outside._In today's world, it feels like that's a privilege, since most people are stuck in cubicles like cages or offices that are even bigger cages.","xxxx",,,,
"MaeLou_date_DeepWoods_Walk_2","Being surrounded by other people all the time just sounds stressful. It's why I only go into town to sell food . . . and even that takes a lot out of me._I loosened up more when you started coming around the booth.","xxxx",,,,
"MaeLou_date_DeepWoods_Walk_3","Talking to you just feels easy. Effortless. I can't place why, but spending time with you makes my stress levels go down._That's . . . never really happened before.","xxxx",,,,
"MaeLou_date_DeepWoods_Walk_4","I'm trying to take this whole thing one step at a time, but I am so excited to go out on a date!_Helping run the farm is one of the most exciting but also tiring experiences imaginable.","xxxx",,,,
"MaeLou_date_DeepWoods_2A_Option","You are a busy girl, Mae-Lou! (Friend)","xxxx",,,,
"MaeLou_date_DeepWoods_2B_Option","Your attitude towards life is . . . attractive. (Romance)","xxxx",,,,
"MaeLou_date_DeepWoods_2A_Response","Ha! You don't know the half of it!_Well, maybe you do. Running a restaurant and all. That doesn't look easy either. We may be one and the same, (playername).","xxxx",,,,
"MaeLou_date_DeepWoods_2B_Response",". . . Th . . . thank you, (playername). No one has ever said that to me before._I'm . . . I'm really glad you approach life in a similar way.","xxxx",,,,
"MaeLou_date_DeepWoods_Walk_5","Running the farm usually doesn't allow me to make time for myself, which is a problem._I'm sure you know that running your own business takes a majority of your time. I mean, look at what you've done! It's awe-inspiring.","xxxx",,,,
"MaeLou_date_DeepWoods_Walk_6","I'm glad that we're here, holding hands, spending time together._We're both so busy, but we both made time to be together, and I think that speaks volumes._We value each other enough to spend our precious time just to be together.","xxxx",,,,
"MaeLou_date_DeepWoods_Walk_End","I think I need to go home. The fields really tired me out today.","xxxx",,,,
"MaeLou_date_DeepWoods_End","Thank you for this date. I loved it. Everything about it.","xxxx",,,,
,,,,,,
"MaeLou_date_SouthBeach_Intro","Back when we were kids, we would come here to relax during the summer after a day at the markets._My parents would take us and it was a great time. Lots of memories here.","xxxx",,,,
"MaeLou_date_SouthBeach_1","Have you ever taken a vacation?_I assume with running your business, you probably don't have a lot of time for it.","xxxx",,,,
"MaeLou_date_SouthBeach_1A_Option","I'd love to take one . . . with you? (Romance)","xxxx",,,,
"MaeLou_date_SouthBeach_1B_Option","I try to take little breaks throughout the day. (Friend)","xxxx",,,,
"MaeLou_date_SouthBeach_1A_Response","I'm not against a little R&R. Away from the farm. With you._Let's find a good time for it, okay?","xxxx",,,,
"MaeLou_date_SouthBeach_1B_Response","I take those small vacations in my mind too. Nice to have a moment to yourself, even when you're busy.","xxxx",,,,
"MaeLou_date_SouthBeach_Walk_1","I think when most people think 'vacation,' they think of tiny umbrellas in colorful drinks or something._I don't. I like going to a place and seeing the landmarks, the museums, the markets, just soak in the local culture.","xxxx",,,,
"MaeLou_date_SouthBeach_Walk_2","I love being on the farm, doing the work, but life isn't meant to be stuck at one place your whole life._It's why travel is a passion of mine. I love going abroad, but I also love coming back home.","xxxx",,,,
"MaeLou_date_SouthBeach_Walk_3","I hope you feel like White Ash Harbor is your home now._You're a local now, just like the rest of us! Welcome! I'll make sure you get an official hat and everything. Haha!","xxxx",,,,
"MaeLou_date_SouthBeach_Walk_4","Seriously, I hope you feel like this place is one you're proud to call home._Home is a feeling of rest, deep down in your bones.","xxxx",,,,
"MaeLou_date_SouthBeach_Walk_5","Oh, it's that late? I really gotta go. I told my folks I would be back to help with a repair on the tractor.","xxxx",,,,
"MaeLou_date_SouthBeach_End","I wish we could've hung out for longer, but them's the breaks when something breaks and you run the farm. Night.","xxxx",,,,
,,,,,,
"MaeLou_date_TownSquare_Intro","When I said I really didn't want to come here, I meant it. I'm here every day for work. Would you like it if we had our date in your restaurant?","xxxx",,,,
"MaeLou_date_TownSquare_1","I mean, really, do you understand how boring it is to be here right now?","xxxx",,,,
"MaeLou_date_TownSquare_1A_Option","I thought you would've liked to see the sights. (Friend)","xxxx",,,,
"MaeLou_date_TownSquare_1B_Option","It could be fun if with the right frame of mind. (Friend)","xxxx",,,,
"MaeLou_date_TownSquare_1A_Response","I grew up here! Not much has changed in town._I don't like being around so many people and being on a date makes things even more stressful to boot!","xxxx",,,,
"MaeLou_date_TownSquare_1B_Response","Maybe if your brain worked for a moment you would've heard me say I didn't want to come here in the first place!","xxxx",,,,
"MaeLou_date_TownSquare_Walk_1","Oh look, it's that shop that hasn't changed in forever. How exciting._I like my town well enough, but right now I'm just being a bother to you because just I don't want to be here.","xxxx",,,,
"MaeLou_date_TownSquare_Walk_2","Oh look! More of the same: a town full of people I mostly don't care about.","xxxx",,,,
"MaeLou_date_TownSquare_End","I'm going home now. Bye.","xxxx",,,,
,,,,,,
"110_MAELOU_MOVEIN","110_MAELOU_MOVEIN",,,,,
,,,,,,
"MaeLou_moveIn_general_1","It'll be a bit of a walk to the farm, but if it means I get to be home with you, that's okay.","xxxx",,,,
"MaeLou_moveIn_general_2","I can't wait to snuggle up during winter.","xxxx",,,,
"MaeLou_moveIn_general_3","You know what time it is? Tea time!","xxxx",,,,
"MaeLou_moveIn_general_4","Gonna wash the mud off of me and then it's you and me time. Okay?","xxxx",,,,
"MaeLou_moveIn_general_5","We will get a great harvest this season. I can feel it.","xxxx",,,,
,,,,,,
"MaeLou_moveIn_morning_1",,"xxxx",,,,
"MaeLou_moveIn_morning_2",,"xxxx",,,,
"MaeLou_moveIn_morning_3",,"xxxx",,,,
"MaeLou_moveIn_morning_4",,"xxxx",,,,
"MaeLou_moveIn_morning_5",,"xxxx",,,,
,,,,,,
"MaeLou_moveIn_night_1",,"xxxx",,,,
"MaeLou_moveIn_night_2",,"xxxx",,,,
"MaeLou_moveIn_night_3",,"xxxx",,,,
"MaeLou_moveIn_night_4",,"xxxx",,,,
"MaeLou_moveIn_night_5",,"xxxx",,,,
,,,,,,
"MaeLou_kids_decline","I want kids, but right now just isn't the time.","xxxx",,,,
,,,,,,
,,,,,,
,,,,,,
"111_PRISCA","111_PRISCA",,,,,
,,,,,,
"111_PRISCA_ROMANTIC","111_PRISCA_ROMANTIC",,,,,
,,,,,,
"Prisca_romantic_decline","I have zero time for romance. If I did, it would need to be with someone who shares my drive for helping out this town. Sorry.","xxxx",,,,
"Prisca_romantic_accept","A date? I . . . I did feel something, when I see you working so hard to help out this town._I think I can make some time for us to go out together, sure.","xxxx",,,,
,,,,,,
"Prisca_romantic_like_location","I love that. One of my favorites.","xxxx",,,,
"Prisca_romantic_neutral_location","I have lived here my whole life and that's a place I haven't seen much of, so sure.","xxxx",,,,
"Prisca_romantic_dislike_location","No, I went there once and hated it. No thank you!","xxxx",,,,
"Prisca_romantic_same_location","I have a pretty good memory and I know we've done that place before. Can we try somewhere else?","xxxx",,,,
,,,,,,
"Prisca_romantic_secondDate_endIntro","I've had a nice time._I think I should I take some more time for myself, especially if it means being with you.","xxxx",,,,
"Prisca_romantic_secondDate_relationshipOption","You're a bit of a handful, and I like that. (Romance)","xxxx",,,,
"Prisca_romantic_secondDate_friendsOption","Being friends is also an option. (Friend)","xxxx",,,,
"Prisca_romantic_secondDate_relationshipAccept","I . . . I mean, you sure? I have a very busy life, but if you think it's worth a try, then why not?_If my favorite wrestlers can find love, why can't I?","xxxx",,,,
"Prisca_romantic_secondDate_relationshipDecline","My heart only has so much room in it, but right now, the love I have for public good is taking up too much space._I hope you find someone who loves you just as much as I love White Ash Harbor.","xxxx",,,,
"Prisca_romantic_secondDate_friendsResponse","I'm okay with that. If anything, taking more time for myself might give me a chance to find my true love! Just like in my romance novels!","xxxx",,,,
,,,,,,
"Prisca_date_TownSquare_Intro","Ah, will you look at this town? Isn't it the cutest place to have ever existed?!_I love this place so much that I am planning on staying here for the rest of my life.","xxxx",,,,
"Prisca_date_TownSquare_1","When you got here, what did you think of this town? Be honest.","xxxx",,,,
"Prisca_date_TownSquare_1A_Option","It was small, different, and charming. (Romance)","xxxx",,,,
"Prisca_date_TownSquare_1B_Option","I was scared at first, but it's growing on one. (Friend)","xxxx",,,,
"Prisca_date_TownSquare_1A_Response","Exactly! Billboard City is this machine that chews people up and spits them out._Here, even the corporations feel far enough away that we get to breathe a little.","xxxx",,,,
"Prisca_date_TownSquare_1B_Response","That's an opinion you get to have. Yep. Anyway!","xxxx",,,,
"Prisca_date_TownSquare_Walk_1","Getting to let my hair down, metaphorically that is, feels nice!_I put my phone on silent, which I never do, even with a city event happening right now!_But I'm thinking about that right now. . .  I am being here! In the moment!","xxxx",,,,
"Prisca_date_TownSquare_Walk_2","I'm not going to lie, it's really hard to not want to make sure everything is going smoothly over there._No, this is my time and I get to have it with you. How will I ever be available for someone if I am never available for myself?","xxxx",,,,
"Prisca_date_TownSquare_Walk_3","This whole situation is exactly like Gidget and Red Fin's romantic arc from three seasons ago, before she vanished in that airplane crash._She was a driven woman who wanted . . . oh . . . It seems I lost you.","xxxx",,,,
"Prisca_date_TownSquare_Walk_4","Uh . . . Anyways . . . I feel something when I'm with you._If we feel this, if we think this is real, I will be there for us. I dunno about you, but I will be._I won't pull us across any finish lines without your help, but I want you to know how I feel.","xxxx",,,,
"Prisca_date_TownSquare_2A_Option","I feel the same way. Even love takes effort. (Romance)","xxxx",,,,
