"key","en","fr","ge","sp","ch","jp"
"HUD_EatFood","Eat Food","xxxx","2",,,
"HUD_PlantSeed","Plant Seed","xxxx","2",,,
,,,,,,
,,,,,,
"UI PLAYER STATS",,,,,,
,,,,,,
"UI_Stats_Endurance_Short","End","xxxx","1",,,
"UI_Stats_Gathering_Short","Gat","xxxx","1",,,
"UI_Stats_Cooking_Short","Coo","xxxx","1",,,
"UI_Stats_Social_Short","Soc","xxxx","1",,,
,,,"",,,
"UI_Stats_Speed_Short","Speed","xxxx","1",,,
"UI_Stats_EnergyDrain_Short","Ener. D.","xxxx","2",,,
"UI_Stats_DamageResistance_Short","Dam. R.","xxxx","2",,,
"UI_Stats_HeatResistance_Short","Heat. R.","xxxx","2",,,
,,,"",,,
"UI_Stats_Speed","Movespeed","xxxx","1",,,
"UI_Stats_EnergyDrain","Ener. Depletion","xxxx","2",,,
"UI_Stats_DamageResistance","Damage Res.","xxxx","2",,,
"UI_Stats_HeatResistance","Heat Res.","xxxx","2",,,
,,,"",,,
"UI_Stats_BaseValue","Base Value","xxxx","2",,,
"UI_Stats_Bonus","Bonus","xxxx","1",,,
,,,"",,,
"UI CHAT MENU BUTTONS",,,"",,,
,,,"",,,
"UI_ChatButton_Quest","Quest","xxxx","1",,,
"UI_ChatButton_CompleteTask","Task","xxxx","1",,,
"UI_ChatButton_Talk","Talk","xxxx","1",,,
"UI_ChatButton_Shop","Shop","xxxx","1",,,
"UI_ChatButton_FurnitureShop","Furniture","xxxx","1",,,
"UI_ChatButton_Redeem","Redeem","xxxx","1",,,
"UI_ChatButton_FurnitureCrafting","Craft","xxxx","1",,,
"UI_ChatButton_Information","Information","xxxx","1",,,
"UI_ChatButton_Build","Build","xxxx","1",,,
"UI_ChatButton_GiveGift","Give Gift","xxxx","2",,,
"UI_ChatButton_OfferHelp","Offer Help","xxxx","2",,,
"UI_ChatButton_BoardShip","Board Ship","xxxx","2",,,
"UI_ChatButton_Tickets","Tickets","xxxx","1",,,
"UI_ChatButton_PurchasePet","Pets","xxxx","1",,,
"UI_ChatButton_Pet","Pet","xxxx","1",,,
"UI_ChatButton_Treat","Treat","xxxx","1",,,
"UI_ChatButton_Date","Date","xxxx","1",,,
"UI_ChatButton_Romance","Romance","xxxx","1",,,
"UI_ChatButton_Barber","Haircut","xxxx","1",,,
"UI_ChatButton_NewQuest","New Quest","xxxx","2",,,
,,,,,,
"UI CRAFTING",,,,,,
,,,,,,
"UI_SelectItemToCraft","Select Item to Craft","xxxx","4",,,
,,,,,,
,,,,,,
"UI STATS TOOLTIP",,,,,,
,,,,,,
"UI_Stats_EnduranceDescription","Bonuses from Endurance stat :","xxxx","5",,,
"UI_Stats_GatheringDescription","Bonuses from Gathering stat :","xxxx","5",,,
"UI_Stats_CookingDescription","Bonuses from Cooking stat :","xxxx","5",,,
"UI_Stats_SocialDescription","Bonuses from Social stat :","xxxx","5",,,
,,,,,,
"UI_Stats_HuntingPower","Hunting Power","xxxx","2",,,
"UI_Stats_ForagingSpeed","Foraging Speed","xxxx","2",,,
"UI_Stats_FishingPower","Fishing Power","xxxx","2",,,
"UI_Stats_MiningSpeed","Mining Speed","xxxx","2",,,
,,,,,,
"UI_Stats_MinigameDishQuality","Minigame Dish Quality","xxxx","3",,,
"UI_Stats_AutocookDishQuality","Autocook Dish Quality","xxxx","3",,,
"UI_Stats_BetterChefs","Chance of higher-rarity chefs for hire.","xxxx","6",,,
,,,,,,
"UI_Stats_FasterFriendships","Faster friendships.","xxxx","2",,,
"UI_Stats_BuyPrice","Better prices when buying goods.","xxxx","5",,,
"UI_Stats_SellPrice","Better prices when selling goods.","xxxx","5",,,
"UI_Stats_BetterWaiters","Chance of higher-rarity waiters for hire.","xxxx","6",,,
,,,,,,
"UI_HumansOnly","Humans Only","xxxx","2",,,
"UI_AndroidsOnly","Androids Only","xxxx","2",,,
"UI_LightSource","Light Source","xxxx","2",,,
,,,,,,
"UI AWARDS TOOLTIPS",,,,,,
,,,,,,
"UI_Awards_Total","Total : (values)","xxxx","3",,,
"UI_Awards_Highest","Highest : (values)","xxxx","3",,,
,,,,,,
"UI FINANCES",,,,,,
,,,,,,
"UI_FinanceButton_RestaurantFinances","Service Revenue","xxxx","2",,,
"UI_FinanceButton_TotalFinances","Total Revenue","xxxx","2",,,
"UI_FinanceButton_ReputationDelta","Reputation Change","xxxx","2",,,
"UI_FinanceButton_ReputationTotal","Total Reputation","xxxx","2",,,
"UI_FinanceButton_TotalCustomers","Customers","xxxx","1",,,
,,,"",,,
"UI_Finance_Revenue","Revenue","xxxx","1",,,
"UI_Finance_Expenses","Expenses","xxxx","1",,,
"UI_Finance_Profit","Profit","xxxx","1",,,
,,,"",,,
"UI PET SHOP",,,"",,,
,,,"",,,
"UI_PetShop","Pet Shop","xxxx","2",,,
"UI_PetName","Pet Name","xxxx","2",,,
"UI_PurchasePet","Purchase Pet?","xxxx","2",,,
,,,"",,,
"RESTAURANT NPC STATUS",,,"",,,
,,,"",,,
"status_Staff_Idle","Idle","xxxx","1",,,
"status_Staff_TargetTablePrep","Going to Table","xxxx","3",,,
"status_Staff_TargetAppliancePrep","Going to Appliance","xxxx","3",,,
"status_Staff_Prepping","Prepping","xxxx","1",,,
"status_Staff_TargetCounter","Going to Counter","xxxx","3",,,
"status_Staff_TargetFridge","Going to Fridge","xxxx","3",,,
"status_Staff_TargetAppliance","Going to Appliance","xxxx","3",,,
"status_Staff_DeliveringDish","Delivering Dish","xxxx","2",,,
"status_Staff_Cooking","Cooking","xxxx","1",,,
"status_Staff_TargetTable","Going to Table","xxxx","3",,,
"status_Staff_CleaningTable","Cleaning Table","xxxx","2",,,
"status_Staff_TargetImpatientCustomer","Going to Customer","xxxx","3",,,
"status_Staff_TalkingToCustomer","Talking to Customer","xxxx","3",,,
"status_Staff_TargetBeverageDispenser","Getting Beverage","xxxx","2",,,
"status_Staff_Resting","Resting","xxxx","1",,,
,,,"",,,
"status_Customer_Entering","Entering Restaurant","xxxx","2",,,
"status_Customer_TargetChair","Going to Chair","xxxx","3",,,
"status_Customer_OrderingFood","Ordering Food","xxxx","2",,,
"status_Customer_WaitingForFood","Waiting for Food","xxxx","3",,,
"status_Customer_Eating","Eating","xxxx","1",,,
"status_Customer_Leaving","Leaving","xxxx","1",,,
"status_Customer_EventIdle","Waiting for Event","xxxx","3",,,
"status_Customer_TargetStage","Going to Stage","xxxx","3",,,
"status_Customer_EventSpeech","Giving Speech","xxxx","2",,,
"status_Customer_SpeechListen","Listening to Speech","xxxx","3",,,
,,,,,,
"AINIMALS",,"xxxx",,,,
,,,,,,
"Resistance_Knockback","Knockback","xxxx","1",,,
"Resistance_Critical","Critical","xxxx","1",,,
"Resistance_Slow","Slow","xxxx","1",,,
"Resistance_Stun","Stun","xxxx","1",,,
"Resistance_Burn","Burn","xxxx","1",,,
,,,,,,
"FARMED PLANTS",,"xxxx",,,,
,,,,,,
"seedType_Plant","Plant","xxxx","1",,,
"seedType_Bush","Bush","xxxx","1",,,
"seedType_Tree","Tree","xxxx","1",,,
,,,,,,
"plantProgress_Seedling","Seedling","xxxx","1",,,
"plantProgress_Budding","Budding","xxxx","1",,,
"plantProgress_Shrub","Shrub","xxxx","1",,,
"plantProgress_FullyGrown","Fully Grown","xxxx","2",,,
"plantProgress_Ripening","Ripening","xxxx","1",,,
,,,,,,
"plantGrowth_Text","Grows 1 stage every (days) days.","xxxx","6",,,
,,,,,,
,,,,,,
,,,,,,
"CHARACTER LOCATIONS",,,,,,
,,,,,,
,,,,,,
"character_location_101","Uriel can often be found at his butcher shop Chop, in the town center.","xxxx","14",,,
"character_location_102","Aloys is a fisherman and can often be found around the White Ash Harbor docks.","xxxx","15",,,
"character_location_103","Hasel can often be found at her shop Bubble Shack, on the western side of town.","xxxx","16",,,
"character_location_104","Aime can often be found training in White Ash Harbor's rec center by the docks.","xxxx","15",,,
"character_location_105","Bianca can often be found in her electronics shop Bits & Pieces, by the waterfront promenade.","xxxx","16",,,
"character_location_106","Pomarine's house is found along the western coast, where she regularly goes hunting.","xxxx","13",,,
"character_location_107","April runs a gift shop from her home, west of Le Sequoia.","xxxx","12",,,
"character_location_108","Nacim works at Circuit Lodge and can often be found at the hotel reception. ","xxxx","14",,,
"character_location_109","Anna-May can often be found around Takashi Farms.","xxxx","8",,,
"character_location_110","Mae-Lou can often be found at her vegi shop in the town center, or working the fields in her farm.","xxxx","20",,,
"character_location_111","Prisca is the assistant to the mayor, and works at the Town Hall.","xxxx","13",,,
"character_location_112","Bowie can often be found at his seafood stall at the docks, or wandering the western cliffs.","xxxx","17",,,
"character_location_113","Angi","xxxx","1",,,
"character_location_114","Fleur","xxxx","1",,,
"character_location_115","Milo can often be found at his clothing shop in White Ash Harbor's waterfront promenade.","xxxx","15",,,
"character_location_116","Valentina can often be found working in White Ash Harbor's infirmary.","xxxx","11",,,
"character_location_117","Bea can often be found at her bar at night, in the town center.","xxxx","14",,,
"character_location_118","Aylin runs the Bathhouse and can often be found in her office.","xxxx","12",,,
"character_location_119","Nadjet can often be found working at the Bathhouse.","xxxx","9",,,
"character_location_120","Sahim","xxxx","1",,,
"character_location_121","Ian","xxxx","1",,,
"character_location_122","Thelio can often be found working at Milk & Wheat in the town center.","xxxx","14",,,
"character_location_123","Lucius is currently staying at a room in Hotel Rose. He usually takes strolls around the promenade area.","xxxx","18",,,
"character_location_124","Nabiha can often be found at her fresh fruit shop in the town center.","xxxx","14",,,
"character_location_125","B@dkArma42","xxxx","1",,,
"character_location_126","Damien","xxxx","1",,,
"character_location_127","Hugo","xxxx","1",,,
"character_location_128","Koa","xxxx","1",,,
"character_location_129","Camille","xxxx","1",,,
"character_location_130","Chef Casteau","xxxx","2",,,
"character_location_131","Otto","xxxx","1",,,
,,,"",,,
"character_location_201","T.E.C. can be found at his Takoyaki diner at the docks.","xxxx","11",,,
"character_location_202","Elton can be found working at the convenience store 8-11.","xxxx","10",,,
"character_location_203","Robert is the concierge in Hotel Rose, and can be found in the lobby.","xxxx","14",,,
"character_location_204","Yvonne is a bellhop can often be found working in Hotel Rose.","xxxx","12",,,
"character_location_205","Cora can often be found working at White Ash Harbor docks.","xxxx","11",,,
"character_location_206","Leon is the ship captain and can often be found at White Ash Harbor docks.","xxxx","15",,,
"character_location_207","Mary Anne can often be found wandering around Takashi Farms.","xxxx","10",,,
"character_location_208","Casper can often be found wandering around Takashi Farms.","xxxx","9",,,
"character_location_209","Gavin is the Mayor of White Ash Harbor and can be found at the Town Hall.","xxxx","16",,,
"character_location_210","Mei can often be found working at the Bathhouse.","xxxx","9",,,
"character_location_211","Farhan can often be found working at the Bathhouse.","xxxx","9",,,
"character_location_212","Duncan can often be found working at the Bathhouse.","xxxx","9",,,
"character_location_213","Dimitri is a Lelsh empolyee who works at the train station ticket office.","xxxx","13",,,
"character_location_214","Alisa is a Lelsh empolyee who works at the train station ticket office.","xxxx","13",,,
"character_location_215","Benjamin can often be found working at Parcel Co. by the train station.","xxxx","13",,,
"character_location_216","Ema is a barista who works on the high-speed train.","xxxx","10",,,
"character_location_217","Sahil is a Lelsh employee who works at the Lelsh office in White Ash Harbor.","xxxx","15",,,
"character_location_218","Duri is a Lelsh employee who works at the Lelsh office in White Ash Harbor.","xxxx","15",,,
"character_location_219","Henri can often be found in his furniture shop La Galerie, in White Ash Harbor.","xxxx","15",,,
"character_location_220","Asher can be found working as the conductor in the high-speed train.","xxxx","12",,,
"character_location_221","Eliza can often be found working at the Library, in White Ash Harbor.","xxxx","13",,,
"character_location_222","Alice works as Lucius' assistant and can usually be found at his office.","xxxx","13",,,
"character_location_223","Henrietta can often be found working at pet shop Bark & Meow inside Hotel Rose.","xxxx","15",,,
"character_location_224","Antonio can often be found at his barber shop beside Hotel Rose.","xxxx","12",,,
"character_location_225","Poppy can often be found running PomPom Parlour inside Hotel Rose.","xxxx","11",,,
"character_location_226","Penny can often be found running PomPom Parlour inside Hotel Rose.","xxxx","11",,,
,,,"",,,
"SOCIAL TOOLTIPS",,"xxxx","",,,
,,,"",,,
"socialUI_101_Description_1","Uriel is a friendly butcher who always seems to be working. He wishes for the success of Le Sequoia, and hopes he can provide quality meats for your dishes.","xxxx","29",,,
"socialUI_102_Description_1","Aloys is a fisherman of few words. Despite his cool and mysterious demeanor, he has always been helpful, and talks to strangers like friends.","xxxx","24",,,
"socialUI_103_Description_1","An older generation android, Hasel was abandoned in a dumpster within Billboard City, before being recovered by Aloys. A small frog was found with her, and has never left her side since. ","xxxx","32",,,
"socialUI_104_Description_1","A competitive body builder who loves to show off his gains. Just like his wife Bea, he loves to live life to the fullest and won't ever decline an invitation to a party.","xxxx","33",,,
"socialUI_105_Description_1","A gifted programmer and mechanic, Bianca is a cold woman with questionable morality. She can be extremely helpful through her skills, for the right price of course.","xxxx","27",,,
"socialUI_106_Description_1","As one of the oldest residents of White Ash Harbor, Pomarine's looks can be deceiving. She is a fierce hunter who loves to experience life in the wilderness, and a mentor for all aspiring rangers.","xxxx","35",,,
"socialUI_107_Description_1","April is a strange woman who seemingly possesses clairvoyant powers. She was recently travelling through exotic lands to grow her research towards herbs and teas.","xxxx","25",,,
"socialUI_108_Description_1","Nacim manages the Circuit Lodge in White Ash Harbor and dedicates his time towards his daughters. He always puts on a friendly face and hopes for Le Sequoia to succeed.","xxxx","30",,,
"socialUI_109_Description_1","Anna-May is a shy girl who rarely comes out of her home in Takashi Farms. Polar opposites from her sister Mae-Lou, she prefers to spend her time on her scultures and playing video games.","xxxx","34",,,
"socialUI_110_Description_1","Mae-Lou is a friendly farmer who lives in Takashi Farms with her parents and her twin sister Anna-May. She seems content with her rustic life, and takes pleasure in being in the fields.","xxxx","33",,,
"socialUI_111_Description_1","Prisca is a tenacious woman who is always working hard to improve the state White Ash Harbor. She forgoes personal pleasure and pursues her work, often to an unhealthy degree.","xxxx","30",,,
"socialUI_112_Description_1","On the surface, Bowie seems like a relaxed old man who wants to do as little as possible each day. He spends his days running his seafood store, and taking strolls along the seaside cliffs.","xxxx","35",,,
"socialUI_113_Description_1","Angi is a young android man living a spoiled life with his wealthy adopted human mother. He is unsure of his purpose in life, greater amplified by being him being a non-human.","xxxx","32",,,
"socialUI_114_Description_1","Fleur runs a famous cafe in Billboard City, passed down to her by her family. She is still coming to terms with her new responsibilities, and still wishes to live a spontaneous lifestyle.","xxxx","33",,,
"socialUI_115_Description_1","Milo sells clothing by the lower promenade in White Ash Harbor. He has a quirky personality and can be impolite at times. He seems like he has a crush on Hasel.","xxxx","31",,,
"socialUI_116_Description_1","Valentina manages the infirmary in White Ash Harbor, despite not having a medical degree. Still, the locals go to her for medical aid. She has a reserved personality, and mostly keeps to herself.","xxxx","33",,,
"socialUI_117_Description_1","When not managing her 6 kids, Bea manages the local bar in White Ash Harbor's town square, creating delicious cocktails that the tourists can't get enough of.","xxxx","27",,,
"socialUI_118_Description_1","Aylin is an android woman who is always dressed in her signature blue Kimono. She is mysterious and quiet, but has an air of confidence and power surrounding her. She owns the bathhouse.","xxxx","33",,,
"socialUI_119_Description_1","Nadjet is Aylin's passionate and diligent helper. She runs the day-to-day in the Peony Bathhouse, and does everything she can to make sure Aylin is happy.","xxxx","26",,,
"socialUI_120_Description_1",,"xxxx","",,,
"socialUI_121_Description_1",,"xxxx","",,,
"socialUI_122_Description_1","Thelio helps run the Milk & Wheat shop for his boss. Despite being rather cold to strangers, he warms up to people after sharing experiences and accomplishing tasks together.","xxxx","29",,,
"socialUI_123_Description_1","Lucius is a famous food critic from Billboard City. His reviews have closed down restaurants of top chefs. He desires your support after seeing your talent, but has not revealed his true goals.","xxxx","33",,,
"socialUI_124_Description_1","Nabiha is a lively, upbeat woman who sells fruits. She is a free spirit, and has travelled and experienced the world. She now practices veganism, and hopes you do the same for the restaurant.","xxxx","34",,,
"socialUI_125_Description_1",,"xxxx","",,,
"socialUI_126_Description_1","Damien is one of the heads of the Columbo crime family, based in Billboard City. In the past, he was the original guardian of Nadjet and sent her to steal the deed to the Peony Bathhouse.","xxxx","36",,,
"socialUI_127_Description_1","Hugo is an officer of the LELSH Corporation. He has been tasked with a mysterious mission involving the volcano of White Ash Harbor. You can often find him poking around the volcano base and collecting samples.","xxxx","36",,,
"socialUI_128_Description_1","Koa is an old friend and chef who studied under Vincent Casteau. He dreams of one day running his own successful restaurant. His competitiveness has always pushed you forward.","xxxx","29",,,
"socialUI_129_Description_1","Camille is an old friend and chef who studied under Vincent Casteau. She dreams of one day running her own successful restaurant. Her competitiveness has always pushed you forward.","xxxx","29",,,
"socialUI_130_Description_1","Vincent Casteau is a renowned chef and a mentor that taught you cooking. After leaving his first restaurant Le Sequoia, he went on to run several successful restaurants around the country.","xxxx","31",,,
"socialUI_131_Description_1","Otto Canton was your former boss, who has a propensity towards outbursts of anger, especially towards his staff. Despite his obnoxious personality, he is an extremely skilled chef.","xxxx","28",,,
,,,"",,,
"socialUI_101_Description_2","Uriel is a passionate butcher who is often overworked. Despite his friendly and boisterous demeanor, he prefers quiet activities with close friends, and enjoying a cup of hot tea.","xxxx","29",,,
"socialUI_102_Description_2","Aloys is a fisherman who dreams of a different life. In fact, he has always loved machines and is saving money to go to engineering school. He also enjoys collecting vintage clothes.","xxxx","32",,,
"socialUI_103_Description_2","Hasel is an android girl who is always accompanied by her frog Boba. Despite being an older android model who suffers from frequent bugs, she always possesses a positive outlook.","xxxx","30",,,
"socialUI_104_Description_2","Aime is a boisterous man who is a loving father to his 6 kids, and loving husband to his wife Bea. He works as a fitness trainer in the local recreation center, helping others grow their muscles.","xxxx","37",,,
"socialUI_105_Description_2","Bianca is an engineering genius who has grown to love the quiet life of White Ash Harbor. Despite her cold demeanor, she deeply cares for the locals and is a loyal friend to those she trusts.","xxxx","36",,,
"socialUI_106_Description_2","The legendary hunter of White Ash Harbor, Pomarine has slowed down her adventuring lifestyle due to her older age. Despite a weaker body, she still possess a fiery temperament.","xxxx","29",,,
"socialUI_107_Description_2","Despite engaging with the spiritual arts, April possesses deep practical knowledge of various herbs and teas. She is friendly and helpful through her own peculiar ways.","xxxx","26",,,
"socialUI_108_Description_2","A widow and a father of two girls, Nacim dedicates his time to creating crafts and exploring the beautiful outdoors with his kids. He is also an avid gamer in his free time.","xxxx","33",,,
"socialUI_109_Description_2","Anna-May is a talented sculptor that prefers to spend her time indoors. Despite being polar-opposites with her twin sister, they have always loved and supported each other.","xxxx","27",,,
"socialUI_110_Description_2","Mae-Lou is a hardworking farmer who spends her time working the fields and running her veggie shop. She also takes care of her aging parents, and helping out her twin sister when she can.","xxxx","34",,,
"socialUI_111_Description_2","Prisca is the aide to White Ash Harbor's mayor. She cares deeply for the wellbeing of the town, and is often frantically running around town completing her tasks.","xxxx","28",,,
"socialUI_112_Description_2","Bowie is Uriel's grandfather and the local fishmonger. He has adventured across the whole world, and has decided to settle for a quiet life in White Ash Harbor in his old age.","xxxx","32",,,
"socialUI_113_Description_2","Angi is a spoiled android boy who is seeking his own path in life. His life in Billboard City has been comfy and cushy, so emerging out of his bubble has been a difficult journey.","xxxx","35",,,
"socialUI_114_Description_2","A spontaneous girl living in Billboard City, Fleur has a complicated relationship with her demanding family. Fleur has been given the task of running her successful family owned caf�.","xxxx","29",,,
"socialUI_115_Description_2","A quirky man who sells clothes in White Ash Harbor. He is deeply passionate about his clothing designs, and also makes Oni Masks as a hobby.","xxxx","26",,,
"socialUI_116_Description_2","Although not a licensed doctor, Valentina has the difficult task of managing the local clinic. To alleviate stress from her high-demand job, she indulges in horror films and watches combat sports.","xxxx","31",,,
"socialUI_117_Description_2","Bea is a vibrant woman who is a loving mother to her 6 kids, and a loving wife to her husband Aime. She runs her bar every night, and loves going to the beach or taking a hot bath.","xxxx","39",,,
"socialUI_118_Description_2","An android woman with a complex past. Aylin was once human and is one of the few humans to undergo android transformation to save her life. She now manages the Peony Bathhouse.","xxxx","32",,,
"socialUI_119_Description_2","Nadjet dedicates her life in support of Aylin and the bathhouse. She was once a member of a criminal organisation, before escaping and coming to White Ash Harbor to begin a new life.","xxxx","33",,,
"socialUI_120_Description_2",,"xxxx","",,,
"socialUI_121_Description_2",,"xxxx","",,,
"socialUI_122_Description_2","Thelio is a young man struggling with his sense of purpose. He currently helps manage the Milk & Wheat shop but hopes to do something significant one day. He enjoys reading.","xxxx","31",,,
"socialUI_123_Description_2","A well-known food critic in the culinary world, Lucius puts on a kind facade but hides a rotten personality underneath. Despite his personality, he cares deeply for the culinary arts.","xxxx","30",,,
"socialUI_124_Description_2","Once a reality show contestant in her youth, Nabiha experienced a lavish lifestyle full of parties and designer clothes. She decided to move to White Ash Harbor to become closer with nature","xxxx","32",,,
"socialUI_125_Description_2",,"xxxx","",,,
"socialUI_126_Description_2",,"xxxx","",,,
"socialUI_127_Description_2",,"xxxx","",,,
"socialUI_128_Description_2","Koa is a talented chef who like yourself, grew up under the tutelage chef Vincent Casteau. He runs his own restaurant in Billboard City, and hopes to push the limits of delicious food.","xxxx","33",,,
"socialUI_129_Description_2","Camille is a talented chef who like yourself, grew up under the tutelage chef Vincent Casteau. She runs her own restaurant in Billboard City, and hopes to push the limits of delicious food.","xxxx","33",,,
"socialUI_130_Description_2","Vincent Casteau is world-renowned chef and the former owner of Le Sequoia. He has taught many young chefs throughout his career, and is known for helping communities through food.","xxxx","29",,,
"socialUI_131_Description_2","Otto Canton is a harsh chef who runs one of the top restaurants in Billboard City. At one point your former boss, he continues to terrorize young chefs in his pursuit of culinary perfection.","xxxx","34",,,
,,,"",,,
"socialUI_101_Occupation","Butcher","xxxx","1",,,
"socialUI_102_Occupation","Fisherman","xxxx","1",,,
"socialUI_103_Occupation","Sells Bubble Tea","xxxx","3",,,
"socialUI_104_Occupation","Trainer","xxxx","1",,,
"socialUI_105_Occupation","Mechanic","xxxx","1",,,
"socialUI_106_Occupation","Hunter","xxxx","1",,,
"socialUI_107_Occupation","Fortune Teller","xxxx","2",,,
"socialUI_108_Occupation","Inn Manager","xxxx","2",,,
"socialUI_109_Occupation","Artist","xxxx","1",,,
"socialUI_110_Occupation","Farmer","xxxx","1",,,
"socialUI_111_Occupation","City Hall Aide","xxxx","3",,,
"socialUI_112_Occupation","Fishmonger","xxxx","1",,,
"socialUI_113_Occupation","Unemployed","xxxx","1",,,
"socialUI_114_Occupation","Restaurant Owner","xxxx","2",,,
"socialUI_115_Occupation","Sells Clothes","xxxx","2",,,
"socialUI_116_Occupation","Clinician","xxxx","1",,,
"socialUI_117_Occupation","Bartender","xxxx","1",,,
"socialUI_118_Occupation","Bathhouse Manager","xxxx","2",,,
"socialUI_119_Occupation","Bathhouse Aide","xxxx","2",,,
"socialUI_120_Occupation","Butcher","xxxx","1",,,
"socialUI_121_Occupation","Fishmonger","xxxx","1",,,
"socialUI_122_Occupation","General Store Aide","xxxx","3",,,
"socialUI_123_Occupation","Food Critic","xxxx","2",,,
"socialUI_124_Occupation","Fruit Seller","xxxx","2",,,
"socialUI_125_Occupation","Hacker","xxxx","1",,,
"socialUI_126_Occupation","Salesman","xxxx","1",,,
"socialUI_127_Occupation","LELSH Employee","xxxx","2",,,
"socialUI_128_Occupation","Chef","xxxx","1",,,
"socialUI_129_Occupation","Chef","xxxx","1",,,
"socialUI_130_Occupation","Chef","xxxx","1",,,
"socialUI_131_Occupation","Chef","xxxx","1",,,
,,,"",,,
"socialUI_Single"," (Single)",,"1",,,
"socialUI_Unknown","You do not know this person very well.",,"8",,,
,,,"",,,
,,,"",,,
,,,"",,,
"MINIMAP UI",,,"",,,
,,,"",,,
"minimap_ReturnToHome","Return to Home","xxxx","3",,,
"minimap_TravelToBathhouse","Travel to Bathhouse","xxxx","3",,,
"minimap_Arrival","Arrival","xxxx","1",,,
"minimap_Late","Too Late for Fast Travel","xxxx","5",,,
,,,"",,,
,,,"",,,
"LOCATION NAMES",,,"",,,
,,,"",,,
"city_WhiteAshHarbor","White Ash Harbor","xxxx","3",,,
"city_BillboardCity","Billboard City","xxxx","2",,,
"city_FishingPlatform","Fishing Platform","xxxx","2",,,
,,,,,,
"map_123_1230_name","Iron Mine","xxxx","2",,,
"map_123_1231_name","Copper Mine","xxxx","2",,,
"map_123_1232_name","Quartz Mine","xxxx","2",,,
"map_123_1233_name","Emerald Mine","xxxx","2",,,
,,,,,,
"map_201_name_minimap","House For Sale","xxxx","3",,,
"map_201_name_empty","For Sale","xxxx","2",,,
"map_201_name","Home Sweet Home","xxxx","3",,,
"map_202_name","Home Sweet Home","xxxx","3",,,
"map_203_name","Home Sweet Home","xxxx","3",,,
"map_201_name_UI","Home","xxxx","1",,,
"map_202_name_UI","Home","xxxx","1",,,
"map_203_name_UI","Home","xxxx","1",,,
,,,"",,,
"map_300_name","Maintenance Room","xxxx","2",,,
"map_301_name","Le Sequoia","xxxx","2",,,
"map_302_name","Le Sequoia","xxxx","2",,,
"map_303_name","Le Sequoia","xxxx","2",,,
"map_304_name","Le Sequoia","xxxx","2",,,
,,,"",,,
"map_311_name","Peony Teahouse","xxxx","2",,,
,,,"",,,
"map_321_name","Dusty Saloon","xxxx","2",,,
"map_322_name","Dusty Saloon","xxxx","2",,,
"map_323_name","Dusty Saloon","xxxx","2",,,
,,,"",,,
"map_331_name","Neon City Cafeteria","xxxx","3",,,
"map_332_name","Neon City Cafeteria","xxxx","3",,,
"map_333_name","Neon City Cafeteria","xxxx","3",,,
,,,"",,,
"map_341_name","Express Train Diner","xxxx","3",,,
,,,"",,,
"map_351_name","Bleu","xxxx","1",,,
"map_352_name","Bleu","xxxx","1",,,
"map_353_name","Bleu","xxxx","1",,,
,,,"",,,
"map_451_name","Molecular Gastronomy Research Facility","xxxx","4",,,
"map_452_name","Mixology Research Facility","xxxx","3",,,
"map_453_name","Seafood Research Facility","xxxx","3",,,
"map_454_name","BBQ Research Facility","xxxx","3",,,
"map_455_name","Vegetarian Research Facility","xxxx","3",,,
"map_456_name","Baking Research Facility","xxxx","3",,,
,,,"",,,
"map_501_name","Circuit Lodge","xxxx","2",,,
"map_502_name","Henri's House","xxxx","2",,,
"map_503_name","Peony Bathhouse","xxxx","2",,,
"map_504_name","Bathhouse Main Baths","xxxx","3",,,
"map_505_name","Aylin's Room","xxxx","2",,,
"map_506_name","Mechanical Room","xxxx","2",,,
"map_507_name","Peony Bathhouse","xxxx","2",,,
"map_508_name","Peony Bathhouse","xxxx","2",,,
"map_509_name","Rose Gallery","xxxx","2",,,
"map_510_name","Hotel Rose","xxxx","2",,,
"map_511_name","Billboard Express Train","xxxx","3",,,
"map_512_name","Takashi Farmhouse","xxxx","2",,,
"map_513_name","Convenience Store","xxxx","2",,,
"map_514_name","Bits & Pieces","xxxx","3",,,
"map_515_name","Aime & Bea's House","xxxx","4",,,
"map_516_name","Valentina's Infirmary","xxxx","2",,,
"map_517_name","Town Hall","xxxx","2",,,
"map_519_name","Uriel's House","xxxx","2",,,
"map_520_name","Benjamin's House","xxxx","2",,,
,,,"",,,
"map_522_name","Aloys' House","xxxx","2",,,
"map_523_name","Milo's House","xxxx","2",,,
"map_524_name","Bibi Apartments","xxxx","2",,,
"map_525_name","Town Library","xxxx","2",,,
"map_526_name","La Galerie","xxxx","2",,,
"map_527_name","Nabiha's Apartment","xxxx","2",,,
"map_528_name","Rec Center","xxxx","2",,,
,,,"",,,
"map_530_name","Nacim's House","xxxx","2",,,
"map_531_name","Mayor's House","xxxx","2",,,
"map_532_name","April's House","xxxx","2",,,
"map_532_April_Gone","Closed - Travelling","xxxx","3",,,
"map_533_name","April's Greenhouse","xxxx","2",,,
"map_534_name","Hasel's House","xxxx","2",,,
,,,"",,,
"map_540_name","Bowie's House","xxxx","2",,,
"map_541_name","Pomarine's House","xxxx","2",,,
,,,"",,,
"map_571_name","Apartment","xxxx","1",,,
"map_572_name","Lucius' Office","xxxx","2",,,
